[2024-12-09 12:12:12] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-09 12:12:12] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-09 12:12:12] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-09 12:12:12] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-09 12:12:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-09 12:12:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-09 12:12:13] [class-ss-setup-task.php:33] Creating archive directory: /Users/pablofraustro/Local Sites/designportfolio/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1733746332/
[2024-12-09 12:12:13] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10014/
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/eicons.json
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse-shrink.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-buzz-out.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-buzz-out.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInLeft.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-12-09 12:12:13] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost:10014/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css
